# experiment=pvs_sweep engine=helix-f3270d5 date=20260808-073948
# suite=tests/data/stockfish-bench-all.epd budget_ms=1000 reps=3 min_depth=1..6 scout_after=1..5 positions=309
fen_id,fen,min_depth,scout_after,rep,completed_depth,seldepth,nodes,qnodes,researches,tt_probes,tt_hits,tt_hit_rate,time_ms,bestmove
295,8/8/2R2pk1/p6p/7P/b4K2/r1N5/8 b - - 3 51,4,1,1,10,15,1324455,632801,16,314429,90649,0.2883,721,a5a4
295,8/8/2R2pk1/p6p/7P/b4K2/r1N5/8 b - - 3 51,4,1,2,10,15,1324455,632801,16,314429,90649,0.2883,718,a5a4
296,8/8/2R2pk1/p6p/7P/4NK2/rb6/8 b - - 5 52,4,1,0,9,16,1760256,841386,21,387024,91811,0.2372,949,a5a4
296,8/8/2R2pk1/p6p/7P/4NK2/rb6/8 b - - 5 52,4,1,1,9,16,1761280,841877,21,387298,91891,0.2373,949,a5a4
296,8/8/2R2pk1/p6p/7P/4NK2/rb6/8 b - - 5 52,4,1,2,9,16,1758208,840375,21,386551,91729,0.2373,950,a5a4
297,2R5/8/5pk1/7p/p6P/4NK2/rb6/8 b - - 1 53,4,1,0,10,15,1349591,645992,15,298532,63121,0.2114,752,a4a3
297,2R5/8/5pk1/7p/p6P/4NK2/rb6/8 b - - 1 53,4,1,1,10,15,1349591,645992,15,298532,63121,0.2114,755,a4a3
297,2R5/8/5pk1/7p/p6P/4NK2/rb6/8 b - - 1 53,4,1,2,10,15,1349591,645992,15,298532,63121,0.2114,753,a4a3
298,6R1/8/5pk1/7p/p6P/4NK2/1b6/r7 b - - 3 54,4,1,0,10,17,1609728,795348,43,433563,96426,0.2224,949,g6f7
298,6R1/8/5pk1/7p/p6P/4NK2/1b6/r7 b - - 3 54,4,1,1,10,17,1616896,798960,43,437171,96728,0.2213,950,g6f7
298,6R1/8/5pk1/7p/p6P/4NK2/1b6/r7 b - - 3 54,4,1,2,10,17,1609728,795348,43,433563,96426,0.2224,950,g6f7
299,R7/5k2/5p2/7p/p6P/4NK2/1b6/r7 b - - 5 55,4,1,0,9,15,1540096,761799,61,442903,90278,0.2038,951,a4a3
299,R7/5k2/5p2/7p/p6P/4NK2/1b6/r7 b - - 5 55,4,1,1,9,15,1545216,764311,61,444023,90433,0.2037,949,a4a3
299,R7/5k2/5p2/7p/p6P/4NK2/1b6/r7 b - - 5 55,4,1,2,9,15,1526784,755580,61,440722,89152,0.2023,949,a4a3
300,R7/5k2/5p2/7p/7P/p3N3/1b2K3/r7 b - - 1 56,4,1,0,8,15,1506304,763273,69,465699,94882,0.2037,950,f7g6
300,R7/5k2/5p2/7p/7P/p3N3/1b2K3/r7 b - - 1 56,4,1,1,9,15,1516743,768497,69,468317,95491,0.2039,945,f7g6
300,R7/5k2/5p2/7p/7P/p3N3/1b2K3/r7 b - - 1 56,4,1,2,8,15,1512448,766318,69,467250,95134,0.2036,949,f7g6
301,8/R4k2/5p2/7p/7P/p3N3/1b2K3/7r b - - 3 57,4,1,0,9,16,1661952,821222,21,374570,72885,0.1946,949,f7g6
301,8/R4k2/5p2/7p/7P/p3N3/1b2K3/7r b - - 3 57,4,1,1,9,16,1679360,829413,21,376488,74273,0.1973,950,f7g6
301,8/R4k2/5p2/7p/7P/p3N3/1b2K3/7r b - - 3 57,4,1,2,9,16,1672192,826117,21,375637,73597,0.1959,949,f7g6
302,8/8/5pk1/7p/R6P/p3N3/1b2K3/7r b - - 5 58,4,1,0,9,16,1552384,767776,17,431457,67759,0.1570,950,h1h2
302,8/8/5pk1/7p/R6P/p3N3/1b2K3/7r b - - 5 58,4,1,1,9,16,1536000,759870,17,427796,67382,0.1575,949,h1h2
302,8/8/5pk1/7p/R6P/p3N3/1b2K3/7r b - - 5 58,4,1,2,9,16,1536000,759870,17,427796,67382,0.1575,950,h1h2
303,8/8/5pk1/7p/R6P/p7/4K3/2bN3r b - - 7 59,4,1,0,10,15,1251710,607878,6,389530,83734,0.2150,783,h1h3
303,8/8/5pk1/7p/R6P/p7/4K3/2bN3r b - - 7 59,4,1,1,10,15,1251710,607878,6,389530,83734,0.2150,789,h1h3
303,8/8/5pk1/7p/R6P/p7/4K3/2bN3r b - - 7 59,4,1,2,10,15,1251710,607878,6,389530,83734,0.2150,790,h1h3
304,8/8/5pk1/7p/R6P/p7/4KN1r/2b5 b - - 9 60,4,1,0,10,15,1488745,716701,23,410003,113912,0.2778,886,g6f7
304,8/8/5pk1/7p/R6P/p7/4KN1r/2b5 b - - 9 60,4,1,1,10,15,1488745,716701,23,410003,113912,0.2778,884,g6f7
304,8/8/5pk1/7p/R6P/p7/4KN1r/2b5 b - - 9 60,4,1,2,10,15,1488745,716701,23,410003,113912,0.2778,888,g6f7
305,8/8/5pk1/7p/R6P/p3K3/1b3N1r/8 b - - 11 61,4,1,0,9,16,1504256,735889,44,407768,83688,0.2052,950,b2c1
305,8/8/5pk1/7p/R6P/p3K3/1b3N1r/8 b - - 11 61,4,1,1,9,16,1495040,731391,44,405562,83496,0.2059,949,b2c1
305,8/8/5pk1/7p/R6P/p3K3/1b3N1r/8 b - - 11 61,4,1,2,9,16,1498112,732896,44,406532,83598,0.2056,950,b2c1
306,8/8/R4pk1/7p/7P/p1b1K3/5N1r/8 b - - 13 62,4,1,0,10,17,1673216,816438,30,436727,118946,0.2724,950,c3b2
306,8/8/R4pk1/7p/7P/p1b1K3/5N1r/8 b - - 13 62,4,1,1,10,17,1646592,803695,30,431886,117878,0.2729,949,c3b2
306,8/8/R4pk1/7p/7P/p1b1K3/5N1r/8 b - - 13 62,4,1,2,10,17,1668096,813953,30,435452,118854,0.2729,950,c3b2
307,8/8/5pk1/7p/7P/2b1K3/R4N1r/8 b - - 0 63,4,1,0,11,16,1680277,784053,12,332060,84356,0.2540,856,h2h4
307,8/8/5pk1/7p/7P/2b1K3/R4N1r/8 b - - 0 63,4,1,1,11,16,1680277,784053,12,332060,84356,0.2540,853,h2h4
307,8/8/5pk1/7p/7P/2b1K3/R4N1r/8 b - - 0 63,4,1,2,11,16,1680277,784053,12,332060,84356,0.2540,856,h2h4
308,8/8/5pk1/7p/3K3P/8/R4N1r/4b3 b - - 2 64,4,1,0,12,15,1346947,589368,12,360710,141599,0.3926,703,e1f2
308,8/8/5pk1/7p/3K3P/8/R4N1r/4b3 b - - 2 64,4,1,1,12,15,1346947,589368,12,360710,141599,0.3926,702,e1f2
308,8/8/5pk1/7p/3K3P/8/R4N1r/4b3 b - - 2 64,4,1,2,12,15,1346947,589368,12,360710,141599,0.3926,722,e1f2
0,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,4,2,0,8,22,1752064,935935,10,352230,48532,0.1378,949,e2e4
0,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,4,2,1,8,22,1741824,929913,10,347247,47975,0.1382,949,e2e4
0,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,4,2,2,8,22,1744896,931814,10,349160,48153,0.1379,949,e2e4
1,r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 10,4,2,0,6,23,1256448,889945,2,245722,15054,0.0613,950,e2a6
1,r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 10,4,2,1,6,23,1219584,868989,2,242395,14590,0.0602,950,e2a6
1,r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 10,4,2,2,6,23,1221632,870051,2,242497,14617,0.0603,949,e2a6
2,8/2p5/3p4/KP5r/1R3p1k/8/4P1P1/8 w - - 0 11,4,2,0,12,19,1585152,755219,14,513170,179084,0.3490,950,b4f4
2,8/2p5/3p4/KP5r/1R3p1k/8/4P1P1/8 w - - 0 11,4,2,1,12,18,1145923,540136,11,375866,128441,0.3417,699,b4f4
2,8/2p5/3p4/KP5r/1R3p1k/8/4P1P1/8 w - - 0 11,4,2,2,12,19,1581056,753274,14,511399,178115,0.3483,949,b4f4
3,4rrk1/pp1n3p/3q2pQ/2p1pb2/2PP4/2P3N1/P2B2PP/4RRK1 b - - 7 19,4,2,0,8,21,1612800,1012766,1,331747,40355,0.1216,950,f5d3
3,4rrk1/pp1n3p/3q2pQ/2p1pb2/2PP4/2P3N1/P2B2PP/4RRK1 b - - 7 19,4,2,1,8,21,1612800,1012766,1,331747,40355,0.1216,949,f5d3
3,4rrk1/pp1n3p/3q2pQ/2p1pb2/2PP4/2P3N1/P2B2PP/4RRK1 b - - 7 19,4,2,2,8,21,1624064,1020541,1,335695,40954,0.1220,949,f5d3
4,rq3rk1/ppp2ppp/1bnpN3/3N2B1/4P3/7P/PPPQ1PP1/2KR3R b - - 0 14,4,2,0,8,22,1486848,929674,2,409188,39898,0.0975,950,f7e6
4,rq3rk1/ppp2ppp/1bnpN3/3N2B1/4P3/7P/PPPQ1PP1/2KR3R b - - 0 14,4,2,1,8,22,1502208,938672,2,415784,42028,0.1011,950,f7e6
4,rq3rk1/ppp2ppp/1bnpN3/3N2B1/4P3/7P/PPPQ1PP1/2KR3R b - - 0 14,4,2,2,8,22,1480704,926457,2,407623,39409,0.0967,949,f7e6
5,r1bq1r1k/1pp1n1pp/1p1p4/4p2Q/4PpP1/1BNP4/PPP2P1P/3R1RK1 b - g3 0 14,4,2,0,7,23,1574912,971671,11,387654,28456,0.0734,950,f4f3
5,r1bq1r1k/1pp1n1pp/1p1p4/4p2Q/4PpP1/1BNP4/PPP2P1P/3R1RK1 b - g3 0 14,4,2,1,7,23,1587200,979441,11,391527,28555,0.0729,950,f4f3
5,r1bq1r1k/1pp1n1pp/1p1p4/4p2Q/4PpP1/1BNP4/PPP2P1P/3R1RK1 b - g3 0 14,4,2,2,7,23,1575936,972211,11,387763,28481,0.0734,950,f4f3
6,r3r1k1/2p2ppp/p1p1bn2/8/1q2P3/2NPQN2/PPP3PP/R4RK1 b - - 2 15,4,2,0,7,22,1788928,1095879,3,350591,21075,0.0601,950,b4b2
6,r3r1k1/2p2ppp/p1p1bn2/8/1q2P3/2NPQN2/PPP3PP/R4RK1 b - - 2 15,4,2,1,7,22,1793024,1099151,3,351941,21077,0.0599,950,b4b2
6,r3r1k1/2p2ppp/p1p1bn2/8/1q2P3/2NPQN2/PPP3PP/R4RK1 b - - 2 15,4,2,2,7,22,1765376,1080296,3,344932,20971,0.0608,949,b4b2
7,r1bbk1nr/pp3p1p/2n5/1N4p1/2Np1B2/8/PPP2PPP/2KR1B1R w kq - 0 13,4,2,0,7,23,1472512,912569,7,349474,42304,0.1211,949,f4g3
7,r1bbk1nr/pp3p1p/2n5/1N4p1/2Np1B2/8/PPP2PPP/2KR1B1R w kq - 0 13,4,2,1,7,23,1470464,910794,7,348394,42279,0.1214,950,f4g3
7,r1bbk1nr/pp3p1p/2n5/1N4p1/2Np1B2/8/PPP2PPP/2KR1B1R w kq - 0 13,4,2,2,7,23,1481728,920017,7,353449,42625,0.1206,949,f4g3
8,r1bq1rk1/ppp1nppp/4n3/3p3Q/3P4/1BP1B3/PP1N2PP/R4RK1 w - - 1 16,4,2,0,6,22,1633280,1059388,5,367716,19658,0.0535,950,a1d1
8,r1bq1rk1/ppp1nppp/4n3/3p3Q/3P4/1BP1B3/PP1N2PP/R4RK1 w - - 1 16,4,2,1,6,22,1641472,1065385,5,370101,19725,0.0533,949,a1d1
8,r1bq1rk1/ppp1nppp/4n3/3p3Q/3P4/1BP1B3/PP1N2PP/R4RK1 w - - 1 16,4,2,2,6,22,1640448,1064581,5,369762,19724,0.0533,950,a1d1
9,4r1k1/r1q2ppp/ppp2n2/4P3/5Rb1/1N1BQ3/PPP3PP/R5K1 w - - 1 17,4,2,0,7,20,1766014,1011668,0,225612,20658,0.0916,793,e3g3
9,4r1k1/r1q2ppp/ppp2n2/4P3/5Rb1/1N1BQ3/PPP3PP/R5K1 w - - 1 17,4,2,1,7,20,1766014,1011668,0,225612,20658,0.0916,787,e3g3
9,4r1k1/r1q2ppp/ppp2n2/4P3/5Rb1/1N1BQ3/PPP3PP/R5K1 w - - 1 17,4,2,2,7,20,1766014,1011668,0,225612,20658,0.0916,788,e3g3
10,2rqkb1r/ppp2p2/2npb1p1/1N1Nn2p/2P1PP2/8/PP2B1PP/R1BQK2R b KQ - 0 11,4,2,0,7,25,1497088,941010,2,296922,22746,0.0766,950,e5g4
10,2rqkb1r/ppp2p2/2npb1p1/1N1Nn2p/2P1PP2/8/PP2B1PP/R1BQK2R b KQ - 0 11,4,2,1,7,25,1484800,934506,2,295798,22527,0.0762,951,e5g4
10,2rqkb1r/ppp2p2/2npb1p1/1N1Nn2p/2P1PP2/8/PP2B1PP/R1BQK2R b KQ - 0 11,4,2,2,7,25,1484800,934506,2,295798,22527,0.0762,949,e5g4
11,r1bq1r1k/b1p1npp1/p2p3p/1p6/3PP3/1B2NN2/PP3PPP/R2Q1RK1 w - - 1 16,4,2,0,7,24,1302644,812840,1,295463,20974,0.0710,748,d1c2
11,r1bq1r1k/b1p1npp1/p2p3p/1p6/3PP3/1B2NN2/PP3PPP/R2Q1RK1 w - - 1 16,4,2,1,7,24,1302644,812840,1,295463,20974,0.0710,748,d1c2
11,r1bq1r1k/b1p1npp1/p2p3p/1p6/3PP3/1B2NN2/PP3PPP/R2Q1RK1 w - - 1 16,4,2,2,7,24,1302644,812840,1,295463,20974,0.0710,755,d1c2
12,3r1rk1/p5pp/bpp1pp2/8/q1PP1P2/b3P3/P2NQRPP/1R2B1K1 b - - 6 22,4,2,0,6,21,1444864,970789,7,403863,21131,0.0523,950,a3d6
12,3r1rk1/p5pp/bpp1pp2/8/q1PP1P2/b3P3/P2NQRPP/1R2B1K1 b - - 6 22,4,2,1,6,21,1461248,983344,7,409365,21193,0.0518,950,a3d6
12,3r1rk1/p5pp/bpp1pp2/8/q1PP1P2/b3P3/P2NQRPP/1R2B1K1 b - - 6 22,4,2,2,6,21,1448960,973350,7,404444,21133,0.0523,950,a3d6
13,r1q2rk1/2p1bppp/2Pp4/p6b/Q1PNp3/4B3/PP1R1PPP/2K4R w - - 2 18,4,2,0,8,22,1429418,856329,3,339680,41094,0.1210,853,h2h3
13,r1q2rk1/2p1bppp/2Pp4/p6b/Q1PNp3/4B3/PP1R1PPP/2K4R w - - 2 18,4,2,1,8,22,1429418,856329,3,339680,41094,0.1210,851,h2h3
13,r1q2rk1/2p1bppp/2Pp4/p6b/Q1PNp3/4B3/PP1R1PPP/2K4R w - - 2 18,4,2,2,8,22,1429418,856329,3,339680,41094,0.1210,834,h2h3
14,4k2r/1pb2ppp/1p2p3/1R1p4/3P4/2r1PN2/P4PPP/1R4K1 b - - 3 22,4,2,0,8,20,1132985,674413,12,345874,35162,0.1017,713,e8e7
14,4k2r/1pb2ppp/1p2p3/1R1p4/3P4/2r1PN2/P4PPP/1R4K1 b - - 3 22,4,2,1,8,20,1132985,674413,12,345874,35162,0.1017,721,e8e7
14,4k2r/1pb2ppp/1p2p3/1R1p4/3P4/2r1PN2/P4PPP/1R4K1 b - - 3 22,4,2,2,8,20,1132985,674413,12,345874,35162,0.1017,710,e8e7
15,3q2k1/pb3p1p/4pbp1/2r5/PpN2N2/1P2P2P/5PP1/Q2R2K1 b - - 4 26,4,2,0,7,18,1639424,1003605,15,381169,33561,0.0880,949,c5d5
15,3q2k1/pb3p1p/4pbp1/2r5/PpN2N2/1P2P2P/5PP1/Q2R2K1 b - - 4 26,4,2,1,7,18,1625088,994298,15,377227,33525,0.0889,950,c5d5
15,3q2k1/pb3p1p/4pbp1/2r5/PpN2N2/1P2P2P/5PP1/Q2R2K1 b - - 4 26,4,2,2,7,18,1632256,998900,15,379294,33541,0.0884,949,c5d5
16,6k1/6p1/6Pp/ppp5/3pn2P/1P3K2/1PP2P2/3N4 b - - 0 1,4,2,0,11,19,1442816,727481,77,462764,82242,0.1777,950,e4f6
16,6k1/6p1/6Pp/ppp5/3pn2P/1P3K2/1PP2P2/3N4 b - - 0 1,4,2,1,11,19,1449984,731260,77,464811,82314,0.1771,950,e4f6
16,6k1/6p1/6Pp/ppp5/3pn2P/1P3K2/1PP2P2/3N4 b - - 0 1,4,2,2,11,19,1439744,725971,77,462106,82221,0.1779,950,e4f6
17,3b4/5kp1/1p1p1p1p/pP1PpP1P/P1P1P3/3KN3/8/8 w - - 0 1,4,2,0,15,20,1681263,717001,95,546993,214334,0.3918,949,e3g4
17,3b4/5kp1/1p1p1p1p/pP1PpP1P/P1P1P3/3KN3/8/8 w - - 0 1,4,2,1,15,20,1681263,717001,95,546993,214334,0.3918,944,e3g4
17,3b4/5kp1/1p1p1p1p/pP1PpP1P/P1P1P3/3KN3/8/8 w - - 0 1,4,2,2,14,20,1677312,715338,95,545883,214076,0.3922,949,e3g4
18,2K5/p7/7P/5pR1/8/5k2/r7/8 w - - 4 3,4,2,0,10,15,1855488,819174,46,444216,148189,0.3336,950,h6h7
18,2K5/p7/7P/5pR1/8/5k2/r7/8 w - - 4 3,4,2,1,10,15,1861632,821813,46,445955,148541,0.3331,950,h6h7
18,2K5/p7/7P/5pR1/8/5k2/r7/8 w - - 4 3,4,2,2,10,15,1856512,819659,46,444348,148227,0.3336,950,h6h7
19,8/6pk/1p6/8/PP3p1p/5P2/4KP1q/3Q4 w - - 0 1,4,2,0,11,17,1779712,827393,52,470009,178687,0.3802,950,a4a5
19,8/6pk/1p6/8/PP3p1p/5P2/4KP1q/3Q4 w - - 0 1,4,2,1,11,17,1360780,634772,40,326090,110086,0.3376,700,a4a5
19,8/6pk/1p6/8/PP3p1p/5P2/4KP1q/3Q4 w - - 0 1,4,2,2,11,17,1782784,828873,52,470715,179117,0.3805,949,a4a5
20,7k/3p2pp/4q3/8/4Q3/5Kp1/P6b/8 w - - 0 1,4,2,0,13,17,1755136,775902,49,475416,211227,0.4443,949,e4e6
20,7k/3p2pp/4q3/8/4Q3/5Kp1/P6b/8 w - - 0 1,4,2,1,13,17,1752064,774277,49,474056,211136,0.4454,951,e4e6
20,7k/3p2pp/4q3/8/4Q3/5Kp1/P6b/8 w - - 0 1,4,2,2,13,17,1752064,774277,49,474056,211136,0.4454,950,e4e6
21,8/2p5/8/2kPKp1p/2p4P/2P5/3P4/8 w - - 0 1,4,2,0,14,20,1557504,576062,43,587815,325390,0.5536,949,d5d6
21,8/2p5/8/2kPKp1p/2p4P/2P5/3P4/8 w - - 0 1,4,2,1,14,20,1543168,569376,42,586697,325133,0.5542,950,d5d6
21,8/2p5/8/2kPKp1p/2p4P/2P5/3P4/8 w - - 0 1,4,2,2,14,20,1559552,577003,43,588007,325470,0.5535,949,d5d6
22,8/1p3pp1/7p/5P1P/2k3P1/8/2K2P2/8 w - - 0 1,4,2,0,13,20,1513472,563300,67,608978,313769,0.5152,950,g4g5
22,8/1p3pp1/7p/5P1P/2k3P1/8/2K2P2/8 w - - 0 1,4,2,1,13,20,1506304,559819,67,606983,313096,0.5158,950,g4g5
22,8/1p3pp1/7p/5P1P/2k3P1/8/2K2P2/8 w - - 0 1,4,2,2,13,20,1502208,558398,67,604634,311774,0.5156,949,g4g5
23,8/pp2r1k1/2p1p3/3pP2p/1P1P1P1P/P5KR/8/8 w - - 0 1,4,2,0,12,20,1316135,615674,49,409765,128171,0.3128,808,f4f5
23,8/pp2r1k1/2p1p3/3pP2p/1P1P1P1P/P5KR/8/8 w - - 0 1,4,2,1,12,20,1316135,615674,49,409765,128171,0.3128,818,f4f5
23,8/pp2r1k1/2p1p3/3pP2p/1P1P1P1P/P5KR/8/8 w - - 0 1,4,2,2,12,20,1316135,615674,49,409765,128171,0.3128,807,f4f5
24,8/3p4/p1bk3p/Pp6/1Kp1PpPp/2P2P1P/2P5/5B2 b - - 0 1,4,2,0,13,23,1432576,708402,62,507433,157423,0.3102,950,c6a8
24,8/3p4/p1bk3p/Pp6/1Kp1PpPp/2P2P1P/2P5/5B2 b - - 0 1,4,2,1,13,23,1427456,706035,62,505006,156083,0.3091,949,c6a8
24,8/3p4/p1bk3p/Pp6/1Kp1PpPp/2P2P1P/2P5/5B2 b - - 0 1,4,2,2,13,23,1445888,715006,62,512505,158671,0.3096,950,c6a8
25,5k2/7R/4P2p/5K2/p1r2P1p/8/8/8 b - - 0 1,4,2,0,11,16,1355664,624656,28,411523,120184,0.2920,893,h6h5
25,5k2/7R/4P2p/5K2/p1r2P1p/8/8/8 b - - 0 1,4,2,1,11,16,1355664,624656,28,411523,120184,0.2920,881,h6h5
25,5k2/7R/4P2p/5K2/p1r2P1p/8/8/8 b - - 0 1,4,2,2,11,16,1355664,624656,28,411523,120184,0.2920,891,h6h5
26,6k1/6p1/P6p/r1N5/5p2/7P/1b3PP1/4R1K1 w - - 0 1,4,2,0,8,16,1733632,885567,12,425868,67091,0.1575,950,c5d3
26,6k1/6p1/P6p/r1N5/5p2/7P/1b3PP1/4R1K1 w - - 0 1,4,2,1,8,16,1734656,886285,12,426542,67092,0.1573,950,c5d3
26,6k1/6p1/P6p/r1N5/5p2/7P/1b3PP1/4R1K1 w - - 0 1,4,2,2,8,16,1718272,877691,12,421759,66409,0.1575,949,c5d3
27,1r3k2/4q3/2Pp3b/3Bp3/2Q2p2/1p1P2P1/1P2KP2/3N4 w - - 0 1,4,2,0,7,19,1597440,927360,8,382407,40613,0.1062,950,d1c3
27,1r3k2/4q3/2Pp3b/3Bp3/2Q2p2/1p1P2P1/1P2KP2/3N4 w - - 0 1,4,2,1,7,19,1571840,913329,8,377642,39294,0.1041,949,d1c3
27,1r3k2/4q3/2Pp3b/3Bp3/2Q2p2/1p1P2P1/1P2KP2/3N4 w - - 0 1,4,2,2,7,19,1580032,917865,8,379245,39694,0.1047,949,d1c3
28,6k1/4pp1p/3p2p1/P1pPb3/R7/1r2P1PP/3B1P2/6K1 w - - 0 1,4,2,0,9,18,1869824,928707,21,380879,99820,0.2621,950,a5a6
28,6k1/4pp1p/3p2p1/P1pPb3/R7/1r2P1PP/3B1P2/6K1 w - - 0 1,4,2,1,9,18,1885184,936001,21,382301,100500,0.2629,949,a5a6
28,6k1/4pp1p/3p2p1/P1pPb3/R7/1r2P1PP/3B1P2/6K1 w - - 0 1,4,2,2,9,18,1863680,925947,21,380219,99383,0.2614,949,a5a6
29,8/3p3B/5p2/5P2/p7/PP5b/k7/6K1 w - - 0 1,4,2,0,14,18,1669761,695218,84,517264,248106,0.4797,860,b3a4
29,8/3p3B/5p2/5P2/p7/PP5b/k7/6K1 w - - 0 1,4,2,1,14,18,1669761,695218,84,517264,248106,0.4797,860,b3a4
29,8/3p3B/5p2/5P2/p7/PP5b/k7/6K1 w - - 0 1,4,2,2,14,18,1669761,695218,84,517264,248106,0.4797,868,b3a4
30,5rk1/q6p/2p3bR/1pPp1rP1/1P1Pp3/P3B1Q1/1K3P2/R7 w - - 93 90,4,2,0,7,17,1467392,932916,10,430562,40657,0.0944,950,g3d6
30,5rk1/q6p/2p3bR/1pPp1rP1/1P1Pp3/P3B1Q1/1K3P2/R7 w - - 93 90,4,2,1,7,17,1469440,934461,10,431820,40900,0.0947,949,g3d6
30,5rk1/q6p/2p3bR/1pPp1rP1/1P1Pp3/P3B1Q1/1K3P2/R7 w - - 93 90,4,2,2,8,17,1483195,944695,10,440231,42172,0.0958,945,g3d6
31,4rrk1/1p1nq3/p7/2p1P1pp/3P2bp/3Q1Bn1/PPPB4/1K2R1NR w - - 40 21,4,2,0,6,23,1563648,1104162,0,332914,16101,0.0484,949,d3g6
31,4rrk1/1p1nq3/p7/2p1P1pp/3P2bp/3Q1Bn1/PPPB4/1K2R1NR w - - 40 21,4,2,1,6,23,1569792,1108145,0,333887,16157,0.0484,950,d3g6
31,4rrk1/1p1nq3/p7/2p1P1pp/3P2bp/3Q1Bn1/PPPB4/1K2R1NR w - - 40 21,4,2,2,6,23,1569792,1108145,0,333887,16157,0.0484,950,d3g6
32,r3k2r/3nnpbp/q2pp1p1/p7/Pp1PPPP1/4BNN1/1P5P/R2Q1RK1 w kq - 0 16,4,2,0,6,22,1676288,1000414,10,310117,31408,0.1013,949,a1c1
32,r3k2r/3nnpbp/q2pp1p1/p7/Pp1PPPP1/4BNN1/1P5P/R2Q1RK1 w kq - 0 16,4,2,1,6,22,1680384,1003398,10,311298,31477,0.1011,949,a1c1
32,r3k2r/3nnpbp/q2pp1p1/p7/Pp1PPPP1/4BNN1/1P5P/R2Q1RK1 w kq - 0 16,4,2,2,6,22,1698816,1013912,10,313996,31870,0.1015,950,a1c1
33,3Qb1k1/1r2ppb1/pN1n2q1/Pp1Pp1Pr/4P2p/4BP2/4B1R1/1R5K b - - 11 40,4,2,0,7,23,1402880,963052,1,342696,25728,0.0751,951,h4h3
33,3Qb1k1/1r2ppb1/pN1n2q1/Pp1Pp1Pr/4P2p/4BP2/4B1R1/1R5K b - - 11 40,4,2,1,7,21,1390592,952676,1,338424,25580,0.0756,949,h4h3
33,3Qb1k1/1r2ppb1/pN1n2q1/Pp1Pp1Pr/4P2p/4BP2/4B1R1/1R5K b - - 11 40,4,2,2,7,23,1420288,976279,1,348329,26031,0.0747,950,h4h3
34,4k3/3q1r2/1N2r1b1/3ppN2/2nPP3/1B1R2n1/2R1Q3/3K4 w - - 5 1,4,2,0,7,20,1431552,996621,2,350311,32949,0.0941,949,b6d7
34,4k3/3q1r2/1N2r1b1/3ppN2/2nPP3/1B1R2n1/2R1Q3/3K4 w - - 5 1,4,2,1,7,20,1429504,994615,2,349411,32940,0.0943,949,b6d7
34,4k3/3q1r2/1N2r1b1/3ppN2/2nPP3/1B1R2n1/2R1Q3/3K4 w - - 5 1,4,2,2,7,20,1441792,1006266,2,354596,33065,0.0932,950,b6d7
35,1r6/1P4bk/3qr1p1/N6p/3pp2P/6R1/3Q1PP1/1R4K1 w - - 1 42,4,2,0,6,19,1470464,1000207,9,426996,20561,0.0482,949,d2g5
35,1r6/1P4bk/3qr1p1/N6p/3pp2P/6R1/3Q1PP1/1R4K1 w - - 1 42,4,2,1,6,19,1458176,992880,9,424851,20397,0.0480,950,d2g5
35,1r6/1P4bk/3qr1p1/N6p/3pp2P/6R1/3Q1PP1/1R4K1 w - - 1 42,4,2,2,6,19,1466368,997994,9,426552,20490,0.0480,949,d2g5
36,k7/2n1n3/1nbNbn2/2NbRBn1/1nbRQR2/2NBRBN1/3N1N2/7K w - - 0 1,4,2,0,0,19,945152,945150,0,565577,0,0.0000,950,h1g1
36,k7/2n1n3/1nbNbn2/2NbRBn1/1nbRQR2/2NBRBN1/3N1N2/7K w - - 0 1,4,2,1,0,19,955392,955390,0,571624,0,0.0000,950,h1g1
36,k7/2n1n3/1nbNbn2/2NbRBn1/1nbRQR2/2NBRBN1/3N1N2/7K w - - 0 1,4,2,2,0,19,952320,952318,0,569778,0,0.0000,949,h1g1
37,K7/8/8/BNQNQNB1/N5N1/R1Q1q2r/n5n1/bnqnqnbk w - - 0 1,4,2,0,5,23,1171429,893218,0,377076,7140,0.0189,762,c3e1
37,K7/8/8/BNQNQNB1/N5N1/R1Q1q2r/n5n1/bnqnqnbk w - - 0 1,4,2,1,5,23,1171429,893218,0,377076,7140,0.0189,763,c3e1
37,K7/8/8/BNQNQNB1/N5N1/R1Q1q2r/n5n1/bnqnqnbk w - - 0 1,4,2,2,5,23,1171429,893218,0,377076,7140,0.0189,770,c3e1
38,8/8/8/8/5kp1/P7/8/1K1N4 w - - 0 1,4,2,0,14,18,1822720,655074,61,622365,451697,0.7258,951,d1f2
38,8/8/8/8/5kp1/P7/8/1K1N4 w - - 0 1,4,2,1,14,18,1813504,652044,61,619125,448920,0.7251,950,d1f2
