# experiment=tree_reuse engine=helix-f3270d5 date=20260808-145828
# games=tests/data/thesis-games.txt budget_ms=500 mode=clear game_count=30
game_id,ply,side,mode,completed_depth,seldepth,nodes,qnodes,researches,tt_probes,tt_hits,tt_stores,tt_replaces,tt_hit_rate,time_ms,bestmove,played_move
4,5,b,clear,7,24,737280,416674,3,177894,16128,46621,876,0.0907,475,f8g7,f8g7
4,6,w,clear,7,24,840704,466831,21,157755,17505,40320,511,0.1110,474,f1g2,f1g2
4,7,b,clear,7,23,606335,337830,21,116350,13790,29393,231,0.1185,351,c7c5,e8g8
4,8,w,clear,7,26,789504,462330,61,171196,14246,34826,376,0.0832,474,d2d4,d2d4
4,9,b,clear,6,25,697344,435738,60,189561,13253,33215,367,0.0699,475,d7d6,a7a5
4,10,w,clear,6,24,842752,493936,13,164898,10185,34603,449,0.0618,476,e1g1,b1c3
4,11,b,clear,6,28,754688,457440,28,173212,14874,30904,276,0.0859,474,d7d6,d7d6
4,12,w,clear,6,26,730112,464600,26,186413,10271,28963,271,0.0551,475,e1g1,e1g1
4,13,b,clear,6,23,608826,394756,33,164421,8291,22913,159,0.0504,388,c7c5,c8g4
4,14,w,clear,6,26,609280,434420,9,225888,7356,27721,273,0.0326,474,h2h3,h2h3
4,15,b,clear,7,25,751559,465143,11,169535,11120,28603,260,0.0656,438,g4f3,g4f3
4,16,w,clear,8,25,821571,477479,17,175876,20867,37323,553,0.1186,446,e2f3,e2f3
4,17,b,clear,7,24,782336,482541,27,200511,12883,35401,393,0.0643,475,b8c6,d6d5
4,18,w,clear,7,23,864256,505207,11,187351,16909,40149,563,0.0903,474,c4d5,c4d5
4,19,b,clear,7,23,937984,532750,10,169408,17236,39471,518,0.1017,475,f6d5,f6d5
4,20,w,clear,7,22,992256,556916,12,164717,19266,37688,436,0.1170,474,c3d5,c3d5
4,21,b,clear,8,22,877886,516224,13,194706,22663,41881,584,0.1164,474,d8d5,d8d5
4,22,w,clear,7,21,721231,426862,13,156666,16441,31331,318,0.1049,390,f3f4,f3f4
4,23,b,clear,6,22,806912,494792,23,203618,20585,37866,431,0.1011,474,d5d7,d5d4
4,24,w,clear,7,20,923648,533674,19,177914,15869,38981,546,0.0892,475,g2b7,g2b7
4,25,b,clear,7,21,931840,522390,29,178004,20110,46220,706,0.1130,475,d4d1,d4d1
4,26,w,clear,8,21,891904,484676,32,201438,30592,53123,920,0.1519,474,f1d1,f1d1
4,27,b,clear,8,20,738886,405479,32,173673,25231,42743,597,0.1453,402,a8a7,a8a7
4,28,w,clear,7,19,828416,464919,36,214118,23710,50164,886,0.1107,474,b7f3,b7f3
4,29,b,clear,7,19,879616,490925,55,205607,27175,46721,638,0.1322,474,c7c5,a7a6
4,30,w,clear,7,19,975872,521505,35,168161,19075,45956,722,0.1134,474,a1b1,a1b1
4,31,b,clear,7,18,688025,379099,26,138028,13436,34260,376,0.0973,360,a6d6,a5a4
4,32,w,clear,7,19,808960,467383,31,202820,15585,45743,726,0.0768,474,c1e3,c1e3
4,33,b,clear,6,19,794624,465180,29,204553,15505,44244,672,0.0758,474,g7f6,e7e6
4,34,w,clear,6,19,800768,473060,41,203707,14717,44306,697,0.0722,475,b1c1,b2b4
4,35,b,clear,7,18,849798,481720,20,195725,19284,44299,621,0.0985,460,a4a3,a4b3
4,36,w,clear,8,17,846360,467617,23,172056,25247,45784,708,0.1467,432,a2b3,a2b3
