# experiment=tt_sweep engine=helix-f3270d5 date=20260808-012157
# suite=tests/data/stockfish-bench-all.epd budget_ms=1000 reps=3 mb=1,4,16,64,256 entry_bytes=32 positions=309
fen_id,tt_mb,rep,completed_depth,seldepth,nodes,qnodes,tt_probes,tt_hits,tt_stores,tt_replaces,tt_hit_rate,time_ms,bestmove,stop_reason
91,1,0,9,17,1600512,778077,432202,69483,157234,109162,0.1608,949,a2h2,hard_time
91,1,1,9,17,1597440,776541,431543,69422,156994,108927,0.1609,950,a2h2,hard_time
91,1,2,9,17,1614848,784549,437231,70504,158955,110833,0.1613,949,a2h2,hard_time
92,1,0,9,17,1483776,744823,475928,71677,150518,99913,0.1506,949,g7g6,hard_time
92,1,1,9,17,1486848,746284,476842,71833,150806,100182,0.1506,949,g7g6,hard_time
92,1,2,9,17,1507328,756338,480401,72236,152369,101500,0.1504,950,g7g6,hard_time
93,1,0,9,16,1266750,623342,330518,47500,118713,74727,0.1437,752,a2a3,soft_time
93,1,1,9,16,1266750,623342,330518,47500,118713,74727,0.1437,754,a2a3,soft_time
93,1,2,9,16,1266750,623342,330518,47500,118713,74727,0.1437,756,a2a3,soft_time
94,1,0,9,16,1652736,809326,406260,59879,153173,105250,0.1474,949,a3a2,hard_time
94,1,1,9,16,1603584,784603,389008,57935,147960,100211,0.1489,949,a3a2,hard_time
94,1,2,9,16,1635328,800728,399035,58878,151128,103276,0.1476,949,a3a2,hard_time
95,1,0,9,17,1682432,831631,411011,62418,148196,99471,0.1519,949,a2h2,hard_time
95,1,1,9,17,1690624,835844,413027,62560,148948,100171,0.1515,951,a2h2,hard_time
95,1,2,9,17,1684480,832640,411291,62436,148345,99610,0.1518,950,a2h2,hard_time
96,1,0,8,17,1603584,788412,436931,55362,159415,113542,0.1267,950,g7g6,hard_time
96,1,1,8,17,1598464,785851,435781,55331,158937,113070,0.1270,949,g7g6,hard_time
96,1,2,8,17,1594368,783947,434811,55180,158521,112666,0.1269,950,g7g6,hard_time
97,1,0,9,17,1486268,736888,400856,46918,142662,100518,0.1170,857,a2h2,soft_time
97,1,1,9,17,1486268,736888,400856,46918,142662,100518,0.1170,857,a2h2,soft_time
97,1,2,9,17,1486268,736888,400856,46918,142662,100518,0.1170,865,a2h2,soft_time
98,1,0,8,16,1607680,799744,448861,68691,154688,102035,0.1530,949,h2h1,hard_time
98,1,1,8,16,1630208,810752,455030,69437,156904,104112,0.1526,950,h2h1,hard_time
98,1,2,8,16,1613824,802717,449999,68913,155144,102453,0.1531,949,h2h1,hard_time
99,1,0,9,16,1639424,818184,438846,75000,146894,94922,0.1709,949,d8c7,hard_time
99,1,1,9,16,1628160,812548,434935,74540,145591,93676,0.1714,949,d8c7,hard_time
99,1,2,9,16,1628160,812548,434935,74540,145591,93676,0.1714,951,d8c7,hard_time
100,1,0,9,16,1558528,772524,446800,68207,155899,104891,0.1527,949,c7c8,hard_time
100,1,1,9,16,1558528,772524,446800,68207,155899,104891,0.1527,951,c7c8,hard_time
100,1,2,9,16,1544192,765460,443158,67819,154471,103548,0.1530,949,c7c8,hard_time
101,1,0,9,16,1640448,818631,439118,75117,146971,94998,0.1711,949,d8c7,hard_time
101,1,1,9,16,1622016,809369,433738,74456,145254,93353,0.1717,950,d8c7,hard_time
101,1,2,9,16,1628160,812548,434935,74540,145591,93676,0.1714,951,d8c7,hard_time
102,1,0,9,17,1559552,776362,462014,73978,153537,106580,0.1601,949,h2h1,hard_time
102,1,1,9,17,1562624,777929,463201,74105,153893,106921,0.1600,949,h2h1,hard_time
102,1,2,9,17,1560576,776964,462660,74075,153658,106696,0.1601,950,h2h1,hard_time
103,1,0,10,17,1573012,786737,435868,73235,144886,94908,0.1680,935,d2g2,soft_time
103,1,1,10,17,1573012,786737,435868,73235,144886,94908,0.1680,936,d2g2,soft_time
103,1,2,10,17,1573012,786737,435868,73235,144886,94908,0.1680,939,d2g2,soft_time
104,1,0,9,17,1613824,798439,420576,63546,149572,101805,0.1511,950,g2g1,hard_time
104,1,1,9,17,1612800,798039,420060,63407,149407,101646,0.1509,949,g2g1,hard_time
104,1,2,9,17,1613824,798439,420576,63546,149572,101805,0.1511,949,g2g1,hard_time
105,1,0,10,17,1573012,786737,435868,73235,144886,94908,0.1680,938,d2g2,soft_time
105,1,1,10,17,1573012,786737,435868,73235,144886,94908,0.1680,935,d2g2,soft_time
105,1,2,10,17,1573012,786737,435868,73235,144886,94908,0.1680,937,d2g2,soft_time
106,1,0,9,16,1568768,786168,433090,69786,144045,93811,0.1611,950,c6e8,hard_time
106,1,1,9,16,1577984,790629,434684,69954,144750,94445,0.1609,949,c6e8,hard_time
106,1,2,9,16,1582080,792794,436470,70133,145300,94963,0.1607,950,c6e8,hard_time
107,1,0,10,19,1468416,716512,431646,72306,153365,102528,0.1675,950,c7c6,hard_time
107,1,1,10,19,1466368,715507,431110,72245,153146,102325,0.1676,950,c7c6,hard_time
107,1,2,10,19,1475584,719939,433265,72505,154079,103187,0.1673,950,c7c6,hard_time
108,1,0,7,22,1571093,900136,225604,16166,48123,17635,0.0717,793,c3e4,soft_time
108,1,1,7,22,1571093,900136,225604,16166,48123,17635,0.0717,784,c3e4,soft_time
108,1,2,7,22,1571093,900136,225604,16166,48123,17635,0.0717,785,c3e4,soft_time
109,1,0,7,21,1390592,896480,332959,16766,61442,27078,0.0504,950,c3e4,hard_time
109,1,1,7,21,1389568,895723,332587,16750,61333,26996,0.0504,950,c3e4,hard_time
109,1,2,7,21,1389568,895723,332587,16750,61333,26996,0.0504,951,c3e4,hard_time
110,1,0,6,21,1259520,930702,383399,11220,52118,23079,0.0293,950,f4g5,hard_time
110,1,1,6,21,1276928,940759,385589,11281,52641,23457,0.0293,949,f4g5,hard_time
110,1,2,6,21,1263616,933309,384129,11236,52197,23126,0.0293,950,f4g5,hard_time
111,1,0,8,23,1543168,1001737,350800,26917,70029,34818,0.0767,949,c3b5,hard_time
111,1,1,8,23,1542144,1000942,350454,26912,69944,34741,0.0768,950,c3b5,hard_time
111,1,2,8,23,1544192,1002401,350984,26921,70073,34855,0.0767,949,c3b5,hard_time
112,1,0,8,21,1264753,873516,383573,27546,65787,30876,0.0718,888,e2b5,soft_time
112,1,1,8,21,1264753,873516,383573,27546,65787,30876,0.0718,896,e2b5,soft_time
112,1,2,8,21,1264753,873516,383573,27546,65787,30876,0.0718,888,e2b5,soft_time
113,1,0,7,23,1390592,920055,374212,14096,71822,38835,0.0377,950,b5b7,hard_time
113,1,1,7,23,1393664,921717,374818,14107,72082,39067,0.0376,950,b5b7,hard_time
113,1,2,7,23,1385472,916878,373041,14091,71566,38615,0.0378,950,b5b7,hard_time
114,1,0,8,19,1247715,735131,248358,17065,63519,31903,0.0687,715,c1b1,soft_time
114,1,1,8,19,1247715,735131,248358,17065,63519,31903,0.0687,718,c1b1,soft_time
114,1,2,8,19,1247715,735131,248358,17065,63519,31903,0.0687,719,c1b1,soft_time
115,1,0,9,21,1395720,777691,239209,30485,57342,26416,0.1274,700,b7a8,soft_time
115,1,1,9,21,1395720,777691,239209,30485,57342,26416,0.1274,700,b7a8,soft_time
115,1,2,9,23,1813504,1029221,358389,33909,81723,45590,0.0946,950,b7a8,hard_time
116,1,0,8,23,1630208,956492,415904,27739,91473,50676,0.0667,950,f4c7,hard_time
116,1,1,8,23,1630208,956492,415904,27739,91473,50676,0.0667,949,f4c7,hard_time
116,1,2,8,23,1630208,956492,415904,27739,91473,50676,0.0667,949,f4c7,hard_time
117,1,0,7,21,1479680,867370,424959,30041,93006,55236,0.0707,950,d5e6,hard_time
117,1,1,7,21,1477632,865690,423551,29956,92901,55140,0.0707,949,d5e6,hard_time
117,1,2,7,21,1476608,864862,422895,29919,92829,55074,0.0707,949,d5e6,hard_time
118,1,0,7,21,1595392,923774,407574,29947,86521,45280,0.0735,950,g1e2,hard_time
118,1,1,7,21,1597440,925262,408653,30011,86698,45433,0.0734,951,g1e2,hard_time
118,1,2,7,21,1594368,922977,407046,29942,86442,45212,0.0736,951,g1e2,hard_time
119,1,0,7,22,1710080,981982,381378,20274,85954,49548,0.0532,949,e2d4,hard_time
119,1,1,7,22,1711104,982683,381922,20291,86057,49638,0.0531,949,e2d4,hard_time
119,1,2,7,22,1725440,992351,389161,20709,87223,50690,0.0532,950,e2d4,hard_time
120,1,0,7,22,1649664,984948,419969,20933,78084,40597,0.0498,951,c7e5,hard_time
120,1,1,7,22,1671168,998196,426309,21277,79046,41304,0.0499,952,c7e5,hard_time
120,1,2,7,22,1671168,998196,426309,21277,79046,41304,0.0499,949,c7e5,hard_time
121,1,0,6,20,1716224,1024538,410815,21077,75906,38111,0.0513,950,f1e2,hard_time
121,1,1,6,20,1716224,1024538,410815,21077,75906,38111,0.0513,949,f1e2,hard_time
121,1,2,6,20,1716224,1024538,410815,21077,75906,38111,0.0513,950,f1e2,hard_time
122,1,0,6,19,1739776,1033487,378839,21456,74282,35832,0.0566,949,b2b3,hard_time
122,1,1,6,19,1781760,1055547,383444,21588,75846,37146,0.0563,949,b2b3,hard_time
122,1,2,6,19,1775616,1052248,382607,21570,75626,36955,0.0564,950,b2b3,hard_time
123,1,0,7,19,1397826,823943,312377,16327,63786,31146,0.0523,763,e5g3,soft_time
123,1,1,7,19,1397826,823943,312377,16327,63786,31146,0.0523,763,e5g3,soft_time
123,1,2,7,19,1397826,823943,312377,16327,63786,31146,0.0523,759,e5g3,soft_time
124,1,0,7,19,1644544,965043,384389,25167,83977,43350,0.0655,951,e5b8,hard_time
124,1,1,7,19,1644544,965043,384389,25167,83977,43350,0.0655,949,e5b8,hard_time
124,1,2,7,19,1644544,965043,384389,25167,83977,43350,0.0655,949,e5b8,hard_time
125,1,0,7,20,1732608,1005318,377212,28465,80613,41126,0.0755,949,b1c1,hard_time
125,1,1,7,20,1732608,1005318,377212,28465,80613,41126,0.0755,950,b1c1,hard_time
125,1,2,7,20,1732608,1005318,377212,28465,80613,41126,0.0755,949,b1c1,hard_time
126,1,0,7,20,1577984,957099,388010,19065,76877,39146,0.0491,950,h1e1,hard_time
126,1,1,7,20,1577984,957099,388010,19065,76877,39146,0.0491,950,h1e1,hard_time
126,1,2,7,20,1577984,957099,388010,19065,76877,39146,0.0491,950,h1e1,hard_time
127,1,0,6,19,1537024,958615,415535,26412,75118,33178,0.0636,949,d1e1,hard_time
127,1,1,6,19,1537024,958615,415535,26412,75118,33178,0.0636,949,d1e1,hard_time
127,1,2,6,19,1538048,959297,415801,26414,75142,33196,0.0635,949,d1e1,hard_time
128,1,0,7,19,1165388,719577,314323,12401,63295,31041,0.0395,727,h1f1,soft_time
128,1,1,7,19,1165388,719577,314323,12401,63295,31041,0.0395,729,h1f1,soft_time
128,1,2,7,19,1165388,719577,314323,12401,63295,31041,0.0395,727,h1f1,soft_time
129,1,0,7,18,1552877,939814,368249,14637,79207,45128,0.0397,895,h1f1,soft_time
129,1,1,7,18,1552877,939814,368249,14637,79207,45128,0.0397,892,h1f1,soft_time
129,1,2,7,18,1552877,939814,368249,14637,79207,45128,0.0397,893,h1f1,soft_time
130,1,0,6,21,1516544,970037,427656,21213,80300,42101,0.0496,949,g3g4,hard_time
130,1,1,6,21,1497088,957208,422023,21105,79263,41197,0.0500,949,g3g4,hard_time
130,1,2,6,21,1495040,956119,421598,21085,79075,41038,0.0500,950,g3g4,hard_time
131,1,0,7,19,1177630,748719,302094,14438,59601,26469,0.0478,714,h4h5,soft_time
131,1,1,7,19,1177630,748719,302094,14438,59601,26469,0.0478,717,h4h5,soft_time
131,1,2,7,19,1177630,748719,302094,14438,59601,26469,0.0478,719,h4h5,soft_time
132,1,0,7,19,1427456,915637,381608,27482,83578,40383,0.0720,949,d4e6,hard_time
132,1,1,7,19,1426432,915031,381202,27391,83460,40282,0.0719,950,d4e6,hard_time
132,1,2,7,19,1437696,922487,384979,27633,84271,40961,0.0718,950,d4e6,hard_time
133,1,0,8,21,1426977,943948,378736,20962,81381,47217,0.0553,919,d4e6,soft_time
133,1,1,8,21,1426977,943948,378736,20962,81381,47217,0.0553,919,d4e6,soft_time
133,1,2,8,21,1426977,943948,378736,20962,81381,47217,0.0553,919,d4e6,soft_time
134,1,0,7,20,1401856,888611,450179,21293,87856,49231,0.0473,949,g1g5,hard_time
134,1,1,7,20,1391616,881764,445990,21113,87107,48565,0.0473,950,g1g5,hard_time
134,1,2,7,20,1385472,876931,442421,20957,86658,48158,0.0474,949,g1g5,hard_time
135,1,0,8,17,1689600,925186,433696,38747,119304,74346,0.0893,950,h4g5,hard_time
135,1,1,8,17,1693696,927236,434673,38785,119652,74660,0.0892,950,h4g5,hard_time
135,1,2,8,17,1696768,928924,435756,38827,119919,74916,0.0891,950,h4g5,hard_time
136,1,0,8,16,1386081,779828,412214,34106,110435,66158,0.0827,850,e1h1,soft_time
136,1,1,8,16,1386081,779828,412214,34106,110435,66158,0.0827,855,e1h1,soft_time
136,1,2,8,16,1386081,779828,412214,34106,110435,66158,0.0827,858,e1h1,soft_time
137,1,0,8,18,1581056,857123,420342,36849,121802,75524,0.0877,950,h1h3,hard_time
137,1,1,8,18,1581056,857123,420342,36849,121802,75524,0.0877,951,h1h3,hard_time
137,1,2,8,18,1607680,870332,426895,37418,124270,77745,0.0877,950,h1h3,hard_time
138,1,0,9,17,1500160,775725,443882,43549,137303,91629,0.0981,949,b3c4,hard_time
138,1,1,9,17,1496064,773455,442565,43459,137025,91360,0.0982,950,b3c4,hard_time
138,1,2,9,17,1510400,781439,447663,43748,138258,92540,0.0977,950,b3c4,hard_time
139,1,0,8,16,1638400,819742,428774,52970,147106,97291,0.1235,950,c2c3,hard_time
139,1,1,8,16,1638400,819742,428774,52970,147106,97291,0.1235,951,c2c3,hard_time
139,1,2,8,16,1640448,820828,429930,53082,147399,97566,0.1235,950,c2c3,hard_time
140,1,0,8,16,1830912,891422,381100,48354,145819,100423,0.1269,949,c4c5,hard_time
140,1,1,8,16,1829888,890950,380917,48330,145724,100334,0.1269,950,c4c5,hard_time
140,1,2,8,16,1836032,893723,383002,48567,146591,101168,0.1268,951,c4c5,hard_time
141,1,0,9,16,1208721,577483,295622,37502,117313,77237,0.1269,708,d4f5,soft_time
141,1,1,9,16,1208721,577483,295622,37502,117313,77237,0.1269,709,d4f5,soft_time
141,1,2,9,16,1208721,577483,295622,37502,117313,77237,0.1269,712,d4f5,soft_time
142,1,0,9,16,1753088,839236,374765,59790,148387,97234,0.1595,949,f5e3,hard_time
142,1,1,9,16,1764352,844594,375987,59861,149109,97939,0.1592,950,f5e3,hard_time
142,1,2,9,16,1753088,839236,374765,59790,148387,97234,0.1595,950,f5e3,hard_time
143,1,0,9,15,1743872,824589,365739,65347,148705,95736,0.1787,952,c1d2,hard_time
143,1,1,9,15,1736704,821201,364362,65240,148073,95136,0.1791,949,c1d2,hard_time
143,1,2,9,15,1743872,824589,365739,65347,148705,95736,0.1787,951,c1d2,hard_time
144,1,0,9,15,1648449,805415,362455,49572,134362,88319,0.1368,885,d2d3,soft_time
144,1,1,9,15,1648449,805415,362455,49572,134362,88319,0.1368,882,d2d3,soft_time
144,1,2,9,15,1648449,805415,362455,49572,134362,88319,0.1368,888,d2d3,soft_time
145,1,0,8,16,1629184,805027,401393,45105,145127,100499,0.1124,949,g5g6,hard_time
145,1,1,8,16,1637376,808930,403226,45195,145940,101289,0.1121,951,g5g6,hard_time
145,1,2,8,16,1629184,805027,401393,45105,145127,100499,0.1124,950,g5g6,hard_time
146,1,0,10,15,1305225,606698,378274,59567,145502,99934,0.1575,804,g6g7,soft_time
146,1,1,10,15,1305225,606698,378274,59567,145502,99934,0.1575,802,g6g7,soft_time
146,1,2,10,15,1305225,606698,378274,59567,145502,99934,0.1575,805,g6g7,soft_time
147,1,0,9,15,1506304,732302,409831,52617,152588,102897,0.1284,949,d4e5,hard_time
147,1,1,9,15,1508352,733367,410851,52800,152900,103168,0.1285,950,d4e5,hard_time
147,1,2,9,15,1520640,739524,416450,53298,154718,104920,0.1280,950,d4e5,hard_time
148,1,0,9,16,1567744,749311,399674,55433,154849,108750,0.1387,949,g6e6,hard_time
148,1,1,9,16,1562624,746892,398535,55395,154315,108229,0.1390,950,g6e6,hard_time
148,1,2,9,16,1566720,748821,399479,55427,154770,108673,0.1387,950,g6e6,hard_time
149,1,0,9,16,1531904,730782,409984,54398,160103,113539,0.1327,951,e3g4,hard_time
149,1,1,9,16,1536000,732615,412021,54629,160898,114307,0.1326,950,e3g4,hard_time
149,1,2,9,16,1531904,730782,409984,54398,160103,113539,0.1327,949,e3g4,hard_time
150,1,0,9,16,1672192,795578,378727,55925,151945,102655,0.1477,951,h6h3,hard_time
150,1,1,9,16,1672192,795578,378727,55925,151945,102655,0.1477,950,h6h3,hard_time
150,1,2,9,16,1662976,791241,377742,55713,151450,102176,0.1475,949,h6h3,hard_time
151,1,0,9,16,1654784,785760,390183,51874,156730,111789,0.1329,951,h3h7,hard_time
151,1,1,9,16,1658880,787710,390866,51905,157040,112093,0.1328,949,h3h7,hard_time
151,1,2,9,16,1662976,789617,391735,51972,157432,112475,0.1327,949,h3h7,hard_time
152,1,0,9,16,1517568,731568,452418,69462,155843,109412,0.1535,950,h7g7,hard_time
152,1,1,9,16,1515520,730567,451852,69431,155612,109190,0.1537,949,h7g7,hard_time
152,1,2,9,16,1513472,729560,450908,69375,155317,108902,0.1539,950,h7g7,hard_time
153,1,0,10,16,1537731,734981,403576,55522,153823,110368,0.1376,936,h7g7,soft_time
153,1,1,10,16,1537731,734981,403576,55522,153823,110368,0.1376,937,h7g7,soft_time
153,1,2,10,16,1537731,734981,403576,55522,153823,110368,0.1376,936,h7g7,soft_time
154,1,0,10,16,1380639,662870,373621,61154,137028,92138,0.1637,839,e7g7,soft_time
154,1,1,10,16,1380639,662870,373621,61154,137028,92138,0.1637,838,e7g7,soft_time
154,1,2,10,16,1380639,662870,373621,61154,137028,92138,0.1637,839,e7g7,soft_time
155,1,0,10,18,1432576,701761,448041,63679,151985,108858,0.1421,950,g5g6,hard_time
155,1,1,10,18,1427456,699618,445859,63155,151208,108132,0.1416,949,g5g6,hard_time
155,1,2,10,18,1432576,701761,448041,63679,151985,108858,0.1421,953,g5g6,hard_time
156,1,0,10,18,1454080,717323,457879,78616,149124,94905,0.1717,950,e3g4,hard_time
156,1,1,10,18,1449984,715258,456611,78569,148689,94499,0.1721,949,e3g4,hard_time
156,1,2,10,18,1451008,715758,456860,78576,148786,94593,0.1720,950,e3g4,hard_time
157,1,0,10,17,1484800,715874,452726,62111,158461,117465,0.1372,949,g4e5,hard_time
157,1,1,10,17,1487872,717650,454131,62194,158748,117740,0.1370,950,g4e5,hard_time
157,1,2,10,17,1482752,714633,451679,62073,158265,117275,0.1374,949,g4e5,hard_time
158,1,0,10,18,1575936,765783,426205,82003,151676,94740,0.1924,950,f4e3,hard_time
158,1,1,10,18,1572864,764280,424898,81664,151299,94421,0.1922,949,f4e3,hard_time
158,1,2,10,18,1575936,765783,426205,82003,151676,94740,0.1924,950,f4e3,hard_time
159,1,0,11,18,1492992,725624,478516,81178,159385,111297,0.1696,950,e3d4,hard_time
159,1,1,11,18,1495040,726636,479361,81221,159681,111584,0.1694,950,e3d4,hard_time
159,1,2,11,18,1483776,721200,476538,80928,158610,110555,0.1698,950,e3d4,hard_time
160,1,0,7,26,1666048,1089410,382246,14667,50787,20662,0.0384,949,e6d5,hard_time
160,1,1,7,26,1683456,1103751,387623,14670,51082,20880,0.0378,950,e6d5,hard_time
160,1,2,7,26,1688576,1107935,389729,14780,51353,21092,0.0379,949,e6d5,hard_time
161,1,0,7,26,1579008,1041975,396744,15418,52788,21336,0.0389,949,c8e6,hard_time
161,1,1,7,26,1577984,1041134,396439,15418,52778,21329,0.0389,950,c8e6,hard_time
161,1,2,7,26,1573888,1037515,394931,15418,52745,21308,0.0390,949,c8e6,hard_time
162,1,0,6,25,1415168,1006157,429855,13925,45797,16427,0.0324,949,g4e6,hard_time
162,1,1,6,25,1425408,1013325,433185,13976,46289,16748,0.0323,949,g4e6,hard_time
162,1,2,6,25,1411072,1003429,428767,13885,45574,16277,0.0324,949,g4e6,hard_time
163,1,0,6,23,1485824,1037521,410360,9317,47358,19972,0.0227,951,g4e2,hard_time
163,1,1,6,23,1485824,1037521,410360,9317,47358,19972,0.0227,950,g4e2,hard_time
163,1,2,6,23,1494016,1042735,412166,9335,47563,20112,0.0226,949,g4e2,hard_time
164,1,0,7,26,1720320,1118445,358296,14879,57618,25471,0.0415,950,g4e2,hard_time
164,1,1,7,26,1738752,1133477,366501,15838,58644,25681,0.0432,949,g4e2,hard_time
164,1,2,7,26,1737728,1132550,365875,15836,58599,25648,0.0433,950,g4e2,hard_time
165,1,0,6,22,1537024,1034939,416490,19063,62413,27503,0.0458,950,a8e8,hard_time
165,1,1,6,22,1552384,1044423,419467,19147,62839,27845,0.0456,949,a8e8,hard_time
165,1,2,6,22,1534976,1033431,415803,19057,62369,27469,0.0458,950,a8e8,hard_time
166,1,0,7,22,1604608,1077358,396909,26494,66023,26375,0.0668,950,d7f5,hard_time
166,1,1,7,22,1612800,1084033,400253,27030,66613,26537,0.0675,950,d7f5,hard_time
166,1,2,7,22,1606656,1079028,397716,26619,66146,26421,0.0669,950,d7f5,hard_time
167,1,0,6,24,1623040,1084470,381591,17344,59188,24149,0.0455,949,c6b4,hard_time
167,1,1,6,24,1613824,1078407,379492,17305,58792,23843,0.0456,950,c6b4,hard_time
167,1,2,6,24,1623040,1084470,381591,17344,59188,24149,0.0455,950,c6b4,hard_time
168,1,0,6,23,1478656,1050262,402802,17428,49482,17490,0.0433,950,a8d8,hard_time
168,1,1,6,23,1492992,1058827,404895,17448,50000,17848,0.0431,950,a8d8,hard_time
168,1,2,6,23,1485824,1054185,403507,17436,49754,17683,0.0432,950,a8d8,hard_time
169,1,0,7,22,1247988,796669,280603,14438,50864,19684,0.0515,702,d8e6,soft_time
169,1,1,7,24,1756160,1103665,375289,22495,73235,33393,0.0599,949,d8e6,hard_time
169,1,2,7,24,1738752,1092436,370856,22263,72300,32662,0.0600,951,d8e6,hard_time
170,1,0,7,21,1661952,1026946,423910,30369,78424,36726,0.0716,949,d7e6,hard_time
170,1,1,7,21,1655808,1022155,420604,29991,78007,36511,0.0713,950,d7e6,hard_time
170,1,2,7,21,1661952,1026946,423910,30369,78424,36726,0.0716,949,d7e6,hard_time
171,1,0,6,24,1539072,1006877,433563,22591,72265,34299,0.0521,949,a8e8,hard_time
171,1,1,6,24,1545216,1010388,434565,22621,72461,34460,0.0521,950,a8e8,hard_time
171,1,2,6,24,1545216,1010388,434565,22621,72461,34460,0.0521,949,a8e8,hard_time
172,1,0,7,21,1514333,949065,357738,22512,64067,28232,0.0629,845,f7f6,soft_time
172,1,1,7,21,1514333,949065,357738,22512,64067,28232,0.0629,859,f7f6,soft_time
172,1,2,7,21,1514333,949065,357738,22512,64067,28232,0.0629,861,f7f6,soft_time
173,1,0,6,21,1586176,1028879,408118,20781,67768,30790,0.0509,950,f6e5,hard_time
173,1,1,6,21,1586176,1028879,408118,20781,67768,30790,0.0509,950,f6e5,hard_time
173,1,2,6,21,1583104,1026322,406272,20565,67593,30746,0.0506,950,f6e5,hard_time
174,1,0,6,20,1569792,999430,410161,17900,71436,35868,0.0436,949,a8c8,hard_time
174,1,1,6,20,1583104,1007171,412246,17926,71853,36208,0.0435,950,a8c8,hard_time
174,1,2,6,20,1569792,999430,410161,17900,71436,35868,0.0436,950,a8c8,hard_time
175,1,0,6,20,1550336,996096,428795,28582,71478,32541,0.0667,950,a8c8,hard_time
175,1,1,6,20,1562624,1002597,430020,28613,71959,32932,0.0665,950,a8c8,hard_time
175,1,2,6,20,1564672,1004128,430907,28674,72096,33025,0.0665,949,a8c8,hard_time
176,1,0,7,20,1638400,1045301,403476,23155,67202,28467,0.0574,951,d5d4,hard_time
176,1,1,7,20,1638400,1045301,403476,23155,67202,28467,0.0574,950,d5d4,hard_time
176,1,2,7,20,1625088,1037660,401541,23075,66854,28210,0.0575,949,d5d4,hard_time
177,1,0,7,20,1766400,1080141,362874,23223,74809,39527,0.0640,950,h5g4,hard_time
177,1,1,7,20,1761280,1075632,360801,23053,74629,39359,0.0639,949,h5g4,hard_time
177,1,2,7,20,1770496,1083731,364619,23416,74959,39665,0.0642,949,h5g4,hard_time
178,1,0,7,20,1326837,806591,303025,15747,57667,26582,0.0520,730,a7a5,soft_time
178,1,1,7,20,1326837,806591,303025,15747,57667,26582,0.0520,728,a7a5,soft_time
178,1,2,7,20,1326837,806591,303025,15747,57667,26582,0.0520,727,a7a5,soft_time
179,1,0,6,20,1647616,1022698,410859,28525,73964,33690,0.0694,949,a7a5,hard_time
179,1,1,6,20,1640448,1018672,409741,28517,73679,33462,0.0696,949,a7a5,hard_time
179,1,2,6,20,1647616,1022698,410859,28525,73964,33690,0.0694,950,a7a5,hard_time
180,1,0,7,19,1590319,965485,328879,15608,63166,30098,0.0475,829,a7a5,soft_time
180,1,1,7,19,1590319,965485,328879,15608,63166,30098,0.0475,835,a7a5,soft_time
180,1,2,7,19,1590319,965485,328879,15608,63166,30098,0.0475,834,a7a5,soft_time
181,1,0,6,19,1655808,1027550,394692,26900,75803,35889,0.0682,950,e6d5,hard_time
181,1,1,6,19,1619968,1007523,389257,26721,74599,34931,0.0686,949,e6d5,hard_time
181,1,2,6,19,1657856,1028935,395341,26919,75879,35954,0.0681,949,e6d5,hard_time
182,1,0,6,19,1586176,1034473,406627,20878,71768,36722,0.0513,950,b7b5,hard_time
182,1,1,6,19,1596416,1040180,408046,20923,72062,36956,0.0513,950,b7b5,hard_time
182,1,2,6,19,1589248,1036025,406853,20897,71881,36809,0.0514,949,b7b5,hard_time
183,1,0,7,19,1716224,1079526,402663,25962,82016,46072,0.0645,949,e6b6,hard_time
183,1,1,7,19,1688576,1060558,393209,24940,80033,44346,0.0634,950,e6b6,hard_time
183,1,2,7,19,1716224,1079526,402663,25962,82016,46072,0.0645,950,e6b6,hard_time
184,1,0,7,20,1468042,924359,337727,22242,58764,24301,0.0659,802,e8e6,soft_time
184,1,1,7,20,1468042,924359,337727,22242,58764,24301,0.0659,802,e8e6,soft_time
184,1,2,7,20,1468042,924359,337727,22242,58764,24301,0.0659,800,e8e6,soft_time
185,1,0,7,19,1576960,997147,399970,22552,82407,45826,0.0564,950,b7f7,hard_time
185,1,1,7,19,1582080,1000783,402185,22721,82817,46186,0.0565,950,b7f7,hard_time
185,1,2,7,19,1577984,997942,400419,22569,82484,45892,0.0564,949,b7f7,hard_time
186,1,0,7,18,1475028,943489,411516,17564,76553,42398,0.0427,940,b7f7,soft_time
186,1,1,7,18,1475028,943489,411516,17564,76553,42398,0.0427,943,b7f7,soft_time
186,1,2,7,18,1475028,943489,411516,17564,76553,42398,0.0427,941,b7f7,soft_time
187,1,0,8,21,1380420,822104,296604,20119,63653,30001,0.0678,751,b6e6,soft_time
187,1,1,8,21,1380420,822104,296604,20119,63653,30001,0.0678,750,b6e6,soft_time
187,1,2,8,21,1380420,822104,296604,20119,63653,30001,0.0678,751,b6e6,soft_time
188,1,0,7,21,1569792,946000,395956,21997,91823,56359,0.0556,949,e6c4,hard_time
188,1,1,7,21,1573888,948282,396703,22046,92043,56562,0.0556,950,e6c4,hard_time
188,1,2,7,21,1594368,958765,398569,22110,92799,57259,0.0555,949,e6c4,hard_time
